num_test,start,end,time
7331,628281188,631987249,3706061
7332,631998686,635722790,3724104
7333,635734265,639445589,3711324
7334,639458174,643182944,3724770
7335,643195199,646915511,3720312
7336,646926983,650647807,3720824
7337,650673909,654413084,3739175
7338,654424857,658191360,3766503
7339,658202943,661912552,3709609
7340,661922115,665668823,3746708
7341,665681609,669447247,3765638
7342,669458930,673181828,3722898
7343,673193594,676916114,3722520
7344,676929077,680653547,3724470
7345,680665085,684389161,3724076
7346,684400523,688134260,3733737
7347,688149258,691872322,3723064
7348,691883877,695615159,3731282
7349,695626869,699349600,3722731
7350,699362278,703087414,3725136
7351,703099120,706826532,3727412
7352,706837939,710582760,3744821
7353,710596097,714360018,3763921
7354,714378217,718169684,3791467
7355,718191243,721943872,3752629
7356,721960549,725681564,3721015
7357,725692116,729479140,3787024
7358,729496860,733240243,3743383
7359,733253650,737055903,3802253
7360,737070247,740831675,3761428
7361,740845994,744608670,3762676
7362,744622167,748424815,3802648
7363,748439493,752185802,3746309
7364,752198941,755997844,3798903
7365,756011952,759879587,3867635
7366,759894111,763744715,3850604
7367,763758132,767555117,3796985
7368,767568038,771364330,3796292
7369,771378829,775166034,3787205
7370,775177847,778931745,3753898
7371,778943796,782688002,3744206
7372,782700745,786442481,3741736
7373,786454102,790199211,3745109
7374,790210518,793957128,3746610
7375,793969663,797700711,3731048
7376,797710051,801457305,3747254
7377,801468672,805207945,3739273
7378,805219044,808968374,3749330
7379,808981164,812726176,3745012
7380,812738006,816483201,3745195
7381,816494635,820237574,3742939
7382,820250282,823996940,3746658
7383,824008585,827751635,3743050
7384,827762866,831563726,3800860
7385,831576494,835334690,3758196
7386,835349207,839100065,3750858
7387,839111885,842856844,3744959
7388,842869617,846620097,3750480
7389,846631760,850443736,3811976
7390,850459561,854240586,3781025
7391,854256178,858006647,3750469
7392,858018533,861748887,3730354
7393,861757824,865556077,3798253
7394,865568319,869342041,3773722
7395,869354867,873159543,3804676
7396,873171419,876919513,3748094
7397,876930557,880689396,3758839
7398,880702525,884455149,3752624
7399,884466842,888221379,3754537
7400,888232901,891984990,3752089
7401,891997635,895751533,3753898
7402,895763263,899516760,3753497
7403,899528688,903287450,3758762
7404,903300213,907052386,3752173
7405,907063891,910816984,3753093
7406,910828467,914585750,3757283
7407,914598496,918358676,3760180
7408,918370491,922179140,3808649
7409,922190690,925946307,3755617
7410,925958834,929699776,3740942
7411,929708594,933463374,3754780
7412,933475310,937238432,3763122
7413,937250258,941008024,3757766
7414,941020869,944828287,3807418
7415,944840253,948600326,3760073
7416,948611856,952428621,3816765
7417,952441900,956303533,3861633
7418,956315090,960087066,3771976
7419,960098621,963916475,3817854
7420,963928932,967754558,3825626
7421,967766908,971559954,3793046
7422,971571501,975389185,3817684
7423,975402261,979169558,3767297
7424,979181196,983013686,3832490
7425,983025943,986788219,3762276
7426,986800733,990568522,3767789
7427,990580034,994466686,3886652
7428,994478534,998296721,3818187
7429,998309248,2082662,-996226586
7430,2094718,5913731,3819013
7431,5925061,9678367,3753306
7432,9687128,13449995,3762867
7433,13462445,17290051,3827606
7434,17302403,21123787,3821384
7435,21135262,24970692,3835430
7436,24983458,28755413,3771955
7437,28766941,32602804,3835863
7438,32614272,36398857,3784585
7439,36411721,40247561,3835840
7440,40259114,44031060,3771946
7441,44042372,47881555,3839183
7442,47894341,51718779,3824438
7443,51730873,55526831,3795958
7444,55538110,59341789,3803679
7445,59354414,63130913,3776499
7446,63142679,66915722,3773043
7447,66927124,70711706,3784582
7448,70724614,74496710,3772096
7449,74508105,78287543,3779438
7450,78298855,82078462,3779607
7451,82091173,85868596,3777423
7452,85880395,89655287,3774892
7453,89664351,93443562,3779211
7454,93454766,97243469,3788703
7455,97256137,101038766,3782629
7456,101050293,104837320,3787027
7457,104849349,108638565,3789216
7458,108651060,112445920,3794860
7459,112457443,116243683,3786240
7460,116254747,120062188,3807441
7461,120075294,123871412,3796118
7462,123883333,127683489,3800156
7463,127708586,131508970,3800384
7464,131522166,135319718,3797552
7465,135331291,139135371,3804080
7466,139147008,142947833,3800825
7467,142960250,146756955,3796705
7468,146768342,150571054,3802712
7469,150582511,154386352,3803841
7470,154399481,158195000,3795519
7471,158206711,162010049,3803338
7472,162021867,165818767,3796900
7473,165831438,169624108,3792670
7474,169633460,173428544,3795084
7475,173440003,177240247,3800244
7476,177251453,181051483,3800030
7477,181064181,184861251,3797070
7478,184872914,188696651,3823737
7479,188711945,192524858,3812913
7480,192537629,196339536,3801907
7481,196351116,200163491,3812375
7482,200174860,204052719,3877859
7483,204065665,207936020,3870355
7484,207963767,211790267,3826500
7485,211802128,215663790,3861662
7486,215676623,219544124,3867501
7487,219556476,223378542,3822066
7488,223390966,227214410,3823444
7489,227227065,231107858,3880793
7490,231119150,235083527,3964377
7491,235095090,239054473,3959383
7492,239067649,243004127,3936478
7493,243016176,246951532,3935356
7494,246963039,250893796,3930757
7495,250906975,254837788,3930813
7496,254848989,258748820,3899831
7497,258760683,262586716,3826033
7498,262599288,266520295,3921007
7499,266532060,270355571,3823511
7500,270367111,274270256,3903145
7501,274283500,278120571,3837071
7502,278132186,282006561,3874375
7503,282018339,285862364,3844025
7504,285874989,289756910,3881921
7505,289768455,293595613,3827158
7506,293604930,297430889,3825959
7507,297442502,301278701,3836199
7508,301291606,305184563,3892957
7509,305196279,309121643,3925364
7510,309133607,313037430,3903823
7511,313050010,316911840,3861830
7512,316928006,320839014,3911008
7513,320851045,324782888,3931843
7514,324795758,328699644,3903886
7515,328711916,332555758,3843842
7516,332567584,336471692,3904108
7517,336486783,340338507,3851724
7518,340350300,344205046,3854746
7519,344217039,348117672,3900633
7520,348130438,352030028,3899590
7521,352041889,355892740,3850851
7522,355904311,359814095,3909784
7523,359827464,363673677,3846213
7524,363685382,367548193,3862811
7525,367559725,371419761,3860036
7526,371432419,375293590,3861171
7527,375305273,379166469,3861196
7528,379178781,383041642,3862861
7529,383054214,386910970,3856756
7530,386922515,390785756,3863241
7531,390796907,394667418,3870511
7532,394680189,398543991,3863802
7533,398555461,402423255,3867794
7534,402434630,406297445,3862815
7535,406310093,410179088,3868995
7536,410190700,414055062,3864362
7537,414066895,417949426,3882531
7538,417962686,421853144,3890458
7539,421864611,425792126,3927515
7540,425803558,429680201,3876643
7541,429693199,433551922,3858723
7542,433561214,437441563,3880349
7543,437453031,441420846,3967815
7544,441432447,445312044,3879597
7545,445324519,449254730,3930211
7546,449266701,453159961,3893260
7547,453171431,457051490,3880059
7548,457064210,461016507,3952297
7549,461030856,464920101,3889245
7550,464931990,468831505,3899515
7551,468844329,472734885,3890556
7552,472746620,476643717,3897097
7553,476655285,480550830,3895545
7554,480563658,484459239,3895581
7555,484470662,488358985,3888323
7556,488370096,492268369,3898273
7557,492280962,496169886,3888924
7558,496181241,500081916,3900675
7559,500093482,503984181,3890699
7560,503996658,507903681,3907023
7561,507915434,511812844,3897410
7562,511824595,515743982,3919387
7563,515757352,519664014,3906662
7564,519675379,523691272,4015893
7565,523703726,527612564,3908838
7566,527625254,531533821,3908567
7567,531545351,535461488,3916137
7568,535473229,539386625,3913396
7569,539399227,543304754,3905527
7570,543316337,547224467,3908130
7571,547235822,551148779,3912957
7572,551161705,555073031,3911326
7573,555084756,558991323,3906567
7574,559002728,562925511,3922783
7575,562938549,566857358,3918809
7576,566869176,570789185,3920009
7577,570800703,574715134,3914431
7578,574727731,578653329,3925598
7579,578665197,582583953,3918756
7580,582595358,586524491,3929133
7581,586537389,590456864,3919475
7582,590468096,594397229,3929133
7583,594408594,598331069,3922475
7584,598343459,602282195,3938736
7585,602294251,606220871,3926620
7586,606232168,610172789,3940621
7587,610199515,614181244,3981729
7588,614193143,618179796,3986653
7589,618191263,622175659,3984396
7590,622188352,626184305,3995953
7591,626196220,630131732,3935512
7592,630142958,634091045,3948087
7593,634103747,638053107,3949360
7594,638065090,642012099,3947009
7595,642023556,645974720,3951164
7596,645987407,649927570,3940163
7597,649939150,653898535,3959385
7598,653911055,657857795,3946740
7599,657870533,661820103,3949570
7600,661831746,665772928,3941182
7601,665784099,669736134,3952035
7602,669748456,673701434,3952978
7603,673713317,677664894,3951577
7604,677676176,681630228,3954052
7605,681642728,685593967,3951239
7606,685605301,689582647,3977346
7607,689597485,693551275,3953790
7608,693564011,697527912,3963901
7609,697539540,701494760,3955220
7610,701505777,705481366,3975589
7611,705494470,709451319,3956849
7612,709462651,713427462,3964811
7613,713438664,717381969,3943305
7614,717391005,721354233,3963228
7615,721366858,725334034,3967176
7616,725346254,729306860,3960606
7617,729318239,733284325,3966086
7618,733296762,737253456,3956694
7619,737264763,741234874,3970111
7620,741246840,745206504,3959664
7621,745218896,749182911,3964015
7622,749194566,753158209,3963643
7623,753169606,757143562,3973956
7624,757156310,761128944,3972634
7625,761140755,765109849,3969094
7626,765121559,769096206,3974647
7627,769108779,773075770,3966991
7628,773087187,777061591,3974404
7629,777073317,781042039,3968722
7630,781054744,785024570,3969826
7631,785036581,789004427,3967846
7632,789015834,793042372,4026538
7633,793055474,797073913,4018439
7634,797085508,801103075,4017567
7635,801114600,805140121,4025521
7636,805152944,809119905,3966961
7637,809131480,813104927,3973447
7638,813116767,817086302,3969535
7639,817098962,821071609,3972647
7640,821083277,825058633,3975356
7641,825070196,829100087,4029891
7642,829113105,833090100,3976995
7643,833101420,837091689,3990269
7644,837106272,841093657,3987385
7645,841106194,845093301,3987107
7646,845105242,849087326,3982084
7647,849098761,853091454,3992693
7648,853104615,857089128,3984513
7649,857100693,861086602,3985909
7650,861097967,865142553,4044586
7651,865155549,869203494,4047945
7652,869215174,873257718,4042544
7653,873269288,877291507,4022219
7654,877304350,881351477,4047127
7655,881376687,885414733,4038046
7656,885427539,889425456,3997917
7657,889437573,893474965,4037392
7658,893486472,897481287,3994815
7659,897494151,901481736,3987585
7660,901493341,905481345,3988004
7661,905492893,909483302,3990409
7662,909495855,913519657,4023802
7663,913530954,917615578,4084624
7664,917627457,921724221,4096764
7665,921736666,925727035,3990369
7666,925738730,929858842,4120112
7667,929870152,933926586,4056434
7668,933939750,937934051,3994301
7669,937945686,941937291,3991605
7670,941948586,946076709,4128123
7671,946089167,950096669,4007502
7672,950108951,954273076,4164125
7673,954284445,958404202,4119757
7674,958416779,962482228,4065449
7675,962493630,966589223,4095593
7676,966600936,970676907,4075971
7677,970690058,974740135,4050077
7678,974751733,978818009,4066276
7679,978829531,982837183,4007652
7680,982850136,986866861,4016725
7681,986879042,990887162,4008120
7682,990898384,994962037,4063653
7683,994974677,999044248,4069571
7684,999055665,3128501,-995927164
7685,3139994,7158120,4018126
7686,7170905,11186184,4015279
7687,11197862,15207838,4009976
7688,15219165,19248741,4029576
7689,19261286,23282274,4020988
7690,23294185,27312636,4018451
7691,27323926,31349898,4025972
7692,31362418,35390979,4028561
7693,35402298,39448042,4045744
7694,39459933,43489942,4030009
7695,43502385,47529061,4026676
7696,47540601,51575228,4034627
7697,51586678,55616036,4029358
7698,55628859,59663587,4034728
7699,59675596,63704402,4028806
7700,63715558,67756216,4040658
7701,67768728,71816254,4047526
7702,71827421,75870854,4043433
7703,75882472,79916551,4034079
7704,79929009,83980815,4051806
7705,83992280,88035480,4043200
7706,88046822,92095476,4048654
7707,92108557,96153998,4045441
7708,96165348,100207606,4042258
7709,100218913,104268961,4050048
7710,104281922,108353026,4071104
7711,108364669,112456598,4091929
7712,112468221,116562182,4093961
7713,116591582,120695388,4103806
7714,120707396,124803528,4096132
7715,124814963,128873748,4058785
7716,128887408,132935193,4047785
7717,132946625,136987843,4041218
7718,136999015,141056246,4057231
7719,141069155,145125156,4056001
7720,145137197,149188996,4051799
7721,149214529,153268365,4053836
7722,153280822,157331370,4050548
7723,157342843,161399297,4056454
7724,161412160,165473659,4061499
7725,165485187,169543083,4057896
7726,169554445,173616874,4062429
7727,173629379,177687738,4058359
7728,177699253,181768769,4069516
7729,181780628,185852449,4071821
7730,185864839,189946549,4081710
7731,189961189,194024871,4063682
7732,194036295,198109505,4073210
7733,198122674,202195989,4073315
7734,202207536,206269271,4061735
7735,206280358,210499308,4218950
7736,210526839,214638758,4111919
7737,214659250,218785591,4126341
7738,218807193,222916473,4109280
7739,222931223,227005964,4074741
7740,227019183,231090082,4070899
7741,231104003,235184936,4080933
7742,235198243,239278863,4080620
7743,239290942,243359834,4068892
7744,243371928,247446193,4074265
7745,247459143,251604759,4145616
7746,251616945,255690641,4073696
7747,255701890,259772709,4070819
7748,259785296,264022305,4237009
7749,264033995,268107884,4073889
7750,268119772,272260788,4141016
7751,272273704,276352299,4078595
7752,276364669,280437438,4072769
7753,280448780,284530627,4081847
7754,284543781,288681620,4137839
7755,288693373,292775106,4081733
7756,292786563,296920294,4133731
7757,296933072,301021403,4088331
7758,301033103,305141813,4108710
7759,305154877,309243561,4088684
7760,309254953,313355288,4100335
7761,313366692,317470455,4103763
7762,317482900,321581786,4098886
7763,321593754,325695397,4101643
7764,325706949,329810060,4103111
7765,329822899,333931691,4108792
7766,333946742,338054331,4107589
7767,338066798,342169117,4102319
7768,342182169,346278862,4096693
7769,346290545,350394881,4104336
7770,350406469,354509736,4103267
7771,354522453,358685237,4162784
7772,358697336,362843740,4146404
7773,362854914,366961974,4107060
7774,366974885,371115511,4140626
7775,371127093,375228175,4101082
7776,375240023,379343272,4103249
7777,379355969,383460544,4104575
7778,383472490,387566660,4094170
7779,387577849,391684506,4106657
7780,391697687,395798779,4101092
7781,395810391,399908047,4097656
7782,399919364,404024204,4104840
7783,404037401,408137866,4100465
7784,408149568,412255030,4105462
7785,412266871,416366988,4100117
7786,416379666,420482992,4103326
7787,420494693,424593679,4098986
7788,424605011,428708178,4103167
7789,428721106,432834452,4113346
7790,432846185,436955170,4108985
7791,436966632,441085149,4118517
7792,441097767,445207536,4109769
7793,445219440,449333971,4114531
7794,449346262,453459961,4113699
7795,453471213,457581278,4110065
7796,457592445,461717752,4125307
7797,461730678,465850088,4119410
7798,465861616,470062916,4201300
7799,470074220,474242414,4168194
7800,474255395,478366959,4111564
7801,478378286,482621061,4242775
7802,482635796,486752828,4117032
7803,486765912,490928414,4162502
7804,490945370,495116558,4171188
7805,495136180,499259786,4123606
7806,499273401,503439710,4166309
7807,503451441,507566538,4115097
7808,507577795,511763029,4185234
7809,511778836,516000398,4221562
7810,516015151,520136067,4120916
7811,520148078,524318886,4170808
7812,524331674,528494625,4162951
7813,528506218,532706501,4200283
7814,532722096,536846372,4124276
7815,536859839,540977500,4117661
7816,540989165,545122736,4133571
7817,545137674,549263800,4126126
7818,549275606,553403970,4128364
7819,553415873,557539528,4123655
7820,557552181,561733820,4181639
7821,561745395,565924392,4178997
7822,565935544,570118385,4182841
7823,570131584,574296848,4165264
7824,574308433,578444293,4135860
7825,578456204,582591356,4135152
7826,582603851,586737379,4133528
7827,586749308,590877501,4128193
7828,590888708,595025107,4136399
7829,595037807,599173952,4136145
7830,599185795,603320321,4134526
7831,603331799,607482756,4150957
7832,607496053,611636689,4140636
7833,611648447,615819360,4170913
7834,615830802,619967280,4136478
7835,619979710,624187295,4207585
7836,624199361,628337792,4138431
7837,628360779,632555096,4194317
7838,632568365,636759291,4190926
7839,636771194,641029520,4258326
7840,641042724,645234492,4191768
7841,645246370,649430036,4183666
7842,649441558,653637018,4195460
7843,653649826,657852560,4202734
7844,657865040,662058376,4193336
7845,662069934,666265688,4195754
7846,666278589,670484799,4206210
7847,670496664,674691575,4194911
7848,674702927,678855341,4152414
7849,678868317,683015711,4147394
7850,683027459,687183940,4156481
7851,687195067,691361382,4166315
7852,691376445,695528202,4151757
7853,695540256,699687152,4146896
7854,699698496,703857398,4158902
7855,703870409,708027757,4157348
7856,708039284,712198462,4159178
7857,712210307,716365611,4155304
7858,716378368,720537897,4159529
7859,720549592,724704492,4154900
7860,724715852,728878214,4162362
7861,728891014,733056514,4165500
7862,733067989,737279486,4211497
7863,737291926,741447061,4155135
7864,741458604,745615172,4156568
7865,745626665,749847364,4220699
7866,749860340,754020796,4160456
7867,754032416,758232141,4199725
7868,758244783,762462212,4217429
7869,762474910,766688392,4213482
7870,766700350,770926164,4225814
7871,770940556,775109773,4169217
7872,775123049,779284171,4161122
7873,779295917,783464203,4168286
7874,783476523,787650182,4173659
7875,787663228,791835592,4172364
7876,791847328,796018266,4170938
7877,796029836,800200894,4171058
7878,800213950,804395446,4181496
7879,804407475,808584700,4177225
7880,808596205,812785272,4189067
7881,812798060,816996211,4198151
7882,817007776,821197616,4189840
7883,821210486,825398425,4187939
7884,825409952,829605417,4195465
7885,829617002,833831945,4214943
7886,833847154,838041234,4194080
7887,838053571,842246580,4193009
7888,842258070,846455809,4197739
7889,846468492,850667976,4199484
7890,850679503,854877122,4197619
7891,854889384,859081986,4192602
7892,859094809,863336471,4241662
7893,863348013,867612928,4264915
7894,867628422,871881421,4252999
7895,871894603,876145597,4250994
7896,876157212,880394070,4236858
7897,880406001,884623483,4217482
7898,884636870,888845026,4208156
7899,888856669,893056329,4199660
7900,893069355,897264809,4195454
7901,897276645,901468415,4191770
7902,901479647,905690407,4210760
7903,905702922,909910996,4208074
7904,909922968,914125030,4202062
7905,914136470,918339690,4203220
7906,918352250,922551210,4198960
7907,922562532,926774157,4211625
7908,926786028,930997505,4211477
7909,931009942,935229757,4219815
7910,935241342,939444901,4203559
7911,939456338,943671015,4214677
7912,943684332,947900425,4216093
7913,947912219,952122859,4210640
7914,952134171,956346047,4211876
7915,956358637,960565381,4206744
7916,960576695,964800643,4223948
7917,964813260,969030732,4217472
7918,969041843,973253621,4211778
7919,973265364,977478358,4212994
7920,977490760,981711081,4220321
7921,981722606,985939198,4216592
7922,985950661,990167320,4216659
7923,990179829,994420436,4240607
7924,994431901,998653803,4221902
7925,998665649,2890919,-995774730
7926,2904013,7116944,4212931
7927,7128371,11345096,4216725
7928,11356721,15589785,4233064
7929,15603162,19832396,4229234
7930,19843934,24068999,4225065
7931,24080789,28355842,4275053
7932,28368509,32590236,4221727
7933,32601473,36850949,4249476
7934,36863586,41101627,4238041
7935,41113631,45362274,4248643
7936,45374220,49658737,4284517
7937,49674856,53916533,4241677
7938,53929075,58272993,4343918
7939,58284784,62638596,4353812
7940,62651752,66940178,4288426
7941,66951906,71203732,4251826
7942,71215761,75512582,4296821
7943,75525170,79763732,4238562
7944,79775547,84013448,4237901
7945,84024953,88282914,4257961
7946,88295920,92538617,4242697
7947,92550392,96804055,4253663
7948,96816638,101060049,4243411
7949,101071754,105318363,4246609
7950,105330036,109577745,4247709
7951,109590556,113849100,4258544
7952,113860613,118119210,4258597
7953,118130685,122394365,4263680
7954,122407353,126666898,4259545
7955,126678455,130934396,4255941
7956,130946274,135199552,4253278
7957,135212016,139470902,4258886
7958,139482860,143747783,4264923
7959,143759653,148020484,4260831
7960,148033247,152289047,4255800
7961,152300462,156562442,4261980
7962,156586828,160864568,4277740
7963,160878066,165128719,4250653
7964,165140076,169412313,4272237
7965,169425153,173691975,4266822
7966,173703929,177970470,4266541
7967,177982077,182249235,4267158
7968,182261960,186530083,4268123
7969,186541771,190820626,4278855
7970,190835762,195102675,4266913
7971,195115976,199381152,4265176
7972,199392599,203716728,4324129
7973,203728416,207997385,4268969
7974,208010028,212332731,4322703
7975,212359194,216641367,4282173
7976,216653627,220938414,4284787
7977,220951428,225210363,4258935
7978,225221793,229488896,4267103
7979,229501666,233776036,4274370
7980,233788097,238058956,4270859
7981,238070614,242338592,4267978
7982,242351320,246618189,4266869
7983,246629965,250898030,4268065
7984,250909748,255176467,4266719
7985,255189207,259455052,4265845
7986,259466780,263734867,4268087
7987,263746289,268021060,4274771
7988,268034312,272302286,4267974
7989,272313866,276579824,4265958
7990,276591609,280870685,4279076
7991,280883333,285150751,4267418
7992,285162437,289433321,4270884
7993,289445605,293718702,4273097
7994,293730397,298009649,4279252
7995,298021560,302298140,4276580
7996,302310627,306592828,4282201
7997,306605007,310877996,4272989
7998,310889709,315231666,4341957
7999,315246960,319562551,4315591
8000,319574213,323905770,4331557
8001,323917934,328195431,4277497
8002,328208128,332529055,4320927
8003,332540690,336943771,4403081
8004,336959301,341284267,4324966
8005,341296591,345621512,4324921
8006,345633217,350016727,4383510
8007,350029608,354323991,4294383
8008,354335458,358675239,4339781
8009,358687338,363015787,4328449
8010,363028585,367360871,4332286
8011,367372333,371703717,4331384
8012,371715207,376014123,4298916
8013,376027354,380315209,4287855
8014,380326671,384626271,4299600
8015,384638986,388925500,4286514
8016,388937075,393240718,4303643
8017,393252127,397551555,4299428
8018,397564544,401860332,4295788
8019,401871534,406169653,4298119
8020,406180955,410481427,4300472
8021,410494010,414798093,4304083
8022,414810149,419105434,4295285
8023,419116799,423412901,4296102
8024,423425574,427724856,4299282
8025,427736714,432049804,4313090
8026,432061935,436366673,4304738
8027,436379717,440689531,4309814
8028,440701011,445003791,4302780
8029,445016562,449317204,4300642
8030,449329103,453628467,4299364
8031,453640038,457940347,4300309
8032,457952980,462246738,4293758
8033,462258176,466559267,4301091
8034,466571030,470869527,4298497
8035,470882175,475240593,4358418
8036,475255057,479572568,4317511
8037,479588837,483921693,4332856
8038,483940423,488238246,4297823
8039,488249876,492564187,4314311
8040,492577098,496885556,4308458
8041,496897104,501200801,4303697
8042,501211853,505522948,4311095
8043,505536204,509841042,4304838
8044,509852607,514165546,4312939
8045,514177071,518484901,4307830
8046,518497396,522836332,4338936
8047,522852408,527161213,4308805
8048,527172873,531488830,4315957
8049,531501798,535809200,4307402
8050,535821123,540147633,4326510
8051,540163317,544471240,4307923
8052,544484146,548798817,4314671
8053,548810297,553120793,4310496
8054,553133799,557456953,4323154
8055,557469174,561788492,4319318
8056,561799776,566118823,4319047
8057,566131403,570445294,4313891
8058,570456985,574776212,4319227
8059,574788168,579106260,4318092
8060,579118947,583448043,4329096
8061,583462432,587829115,4366683
8062,587841880,592252383,4410503
8063,592265406,596783197,4517791
8064,596795486,601163783,4368297
8065,601176425,605503982,4327557
8066,605515592,609833899,4318307
8067,609845307,614184739,4339432
8068,614197667,618519606,4321939
8069,618531086,622855124,4324038
8070,622866594,627198003,4331409
8071,627210858,631549730,4338872
8072,631562169,635892470,4330301
8073,635904223,640234443,4330220
8074,640247096,644586108,4339012
8075,644597668,648933614,4335946
8076,648946443,653277154,4330711
8077,653288782,657620120,4331338
8078,657631367,661968856,4337489
8079,661981782,666319292,4337510
8080,666331353,670662088,4330735
8081,670673357,675007888,4334531
8082,675020488,679359034,4338546
8083,679370323,683714743,4344420
8084,683727047,688079449,4352402
8085,688094640,692447998,4353358
8086,692460047,696803259,4343212
8087,696827557,701170042,4342485
8088,701182246,705526395,4344149
8089,705537677,709883565,4345888
8090,709896210,714319733,4423523
8091,714341721,718731468,4389747
8092,718750872,723127172,4376300
8093,723142263,727502395,4360132
8094,727516198,731897964,4381766
8095,731910710,736314558,4403848
8096,736328183,740733381,4405198
8097,740745845,745227465,4481620
8098,745240303,749651449,4411146
8099,749663107,754135522,4472415
8100,754147145,758515537,4368392
8101,758528756,762886555,4357799
8102,762898273,767318210,4419937
8103,767329943,771700800,4370857
8104,771713749,776088609,4374860
8105,776100457,780580363,4479906
8106,780597531,784986452,4388921
8107,784999882,789430144,4430262
8108,789444378,793887162,4442784
8109,793901727,798269966,4368239
8110,798283277,802709783,4426506
8111,802724348,807145132,4420784
8112,807158186,811539591,4381405
8113,811552209,815931760,4379551
8114,815943162,820326452,4383290
8115,820339358,824734409,4395051
8116,824745929,829131379,4385450
8117,829144059,833538463,4394404
8118,833553481,837944690,4391209
8119,837956656,842343626,4386970
8120,842356510,846743789,4387279
8121,846755384,851146595,4391211
8122,851158476,855556601,4398125
8123,855569725,859957746,4388021
8124,859969916,864454131,4484215
8125,864467215,868918738,4451523
8126,868931185,873438731,4507546
8127,873450444,877847642,4397198
8128,877860478,882249777,4389299
8129,882261225,886662961,4401736
8130,886674965,891072972,4398007
8131,891085825,895478693,4392868
8132,895490097,899881188,4391091
8133,899892543,904292185,4399642
8134,904305409,908711571,4406162
8135,908723141,913118763,4395622
8136,913131483,917525315,4393832
8137,917536650,921938296,4401646
8138,921950553,926344283,4393730
8139,926357146,930751781,4394635
8140,930763426,935154512,4391086
8141,935165967,939570814,4404847
8142,939584399,943978064,4393665
8143,943989556,948421560,4432004
8144,948434275,952880184,4445909
8145,952891719,957294431,4402712
8146,957306474,961755629,4449155
8147,961768687,966211645,4442958
8148,966223130,970627322,4404192
8149,970638874,975039722,4400848
8150,975052379,979459782,4407403
8151,979471718,983873870,4402152
8152,983885192,988300978,4415786
8153,988313861,992716908,4403047
8154,992728042,997134111,4406069
8155,997147145,1552014,-995595131
8156,1563912,5965551,4401639
8157,5976855,10381276,4404421
8158,10394155,14800632,4406477
8159,14812678,19241923,4429245
8160,19253275,23710363,4457088
8161,23723332,28169319,4445987
8162,28180869,32657243,4476374
8163,32670565,37125611,4455046
8164,37136971,41547080,4410109
8165,41558572,45994873,4436301
8166,46007696,50469905,4462209
8167,50481938,54941761,4459823
8168,54953236,59370549,4417313
8169,59383227,63801375,4418148
8170,63812988,68351736,4538748
8171,68365133,72830245,4465112
8172,72841715,77268622,4426907
8173,77279901,81705713,4425812
8174,81718448,86147958,4429510
8175,86160025,90585848,4425823
8176,90597499,95025598,4428099
8177,95038206,99462261,4424055
8178,99473660,103904110,4430450
8179,103916117,108359653,4443536
8180,108372496,112803816,4431320
8181,112815273,117251732,4436459
8182,117264352,121696994,4432642
8183,121708289,126148467,4440178
8184,126160471,130595091,4434620
8185,130607789,135042567,4434778
8186,135054315,139487804,4433489
8187,139499525,143940269,4440744
8188,143953295,148399359,4446064
8189,148410967,152846709,4435742
8190,152859312,157295942,4436630
8191,157307477,161746500,4439023
8192,161758280,166206122,4447842
8193,166218832,170661010,4442178
8194,170672696,175114054,4441358
8195,175125101,179587524,4462423
8196,179600984,184041428,4440444
8197,184052887,188526244,4473357
8198,188541458,193037605,4496147
8199,193049816,197501818,4452002
8200,197513706,201985041,4471335
8201,201997862,206444100,4446238
8202,206455690,210904253,4448563
8203,210915923,215506221,4590298
8204,215534100,220029550,4495450
8205,220041260,224607377,4566117
8206,224620004,229114946,4494942
8207,229126877,233581316,4454439
8208,233593681,238038104,4444423
8209,238050870,242493368,4442498
8210,242505014,246955053,4450039
8211,246966350,251423420,4457070
8212,251452384,255903982,4451598
8213,255916184,260377592,4461408
8214,260390245,264844862,4454617
8215,264856435,269309792,4453357
8216,269321518,273776012,4454494
8217,273788720,278238203,4449483
8218,278249748,282705290,4455542
8219,282716828,287173956,4457128
8220,287186834,291649448,4462614
